"opportunity_id","deal_stage","engage_date","close_date","close_month","sales_agent","manager","regional_office","product","series","sales_price","account","sector","office_location","account_revenue_m","employees","is_closed","is_won","close_value","sales_cycle_days","discount_pct","account_known","account_enriched"
"VC94R5H8","Won",2017-02-09,2017-03-23,"2017-03","Vicki Laflamme","Celia Rouche","West","GTX Basic","GTX",550,"Konex","technology","United States",7708.38,13756,TRUE,1,587,42,-0.0672727272727274,1,1
"XTKIX6I4","Won",2017-02-09,2017-06-13,"2017-06","Vicki Laflamme","Celia Rouche","West","MG Advanced","MG",3393,"Sonron","telecommunications","United States",1699.85,5108,TRUE,1,3426,124,-0.00972590627763048,1,1
"5P3NH791","Engaging",2017-02-10,,,"Boris Faz","Rocco Neubert","East","MG Advanced","MG",3393,"Golddex","finance","United States",52.5,165,FALSE,0,,,,1,1
"MSE1UXKU","Won",2017-02-10,2017-03-20,"2017-03","Cassey Cress","Rocco Neubert","East","GTX Pro","GTX",4821,"Ontomedia","employment","United States",882.12,2769,TRUE,1,5021,38,-0.0414851690520639,1,1
"HM334UL2","Won",2017-02-10,2017-03-30,"2017-03","Darcel Schlecht","Melvin Marxen","Central","GTX Plus Basic","GTX",1096,"Rangreen","technology","Panama",2938.67,8775,TRUE,1,1126,48,-0.0273722627737227,1,1
"L4124UJG","Won",2017-02-10,2017-05-15,"2017-05","Donn Cantrell","Rocco Neubert","East","GTX Pro","GTX",4821,"Umbrella Corporation","finance","United States",2022.14,5113,TRUE,1,5473,94,-0.135241651109728,1,1
"DR2QE1RW","Lost",2017-02-10,2017-05-30,"2017-05","Elease Gluck","Celia Rouche","West","MG Special","MG",55,"Sunnamplex","marketing","Poland",894.37,1593,TRUE,0,0,109,,1,1
"FD8YL177","Won",2017-02-10,2017-05-09,"2017-05","Elease Gluck","Celia Rouche","West","MG Special","MG",55,"Rantouch","telecommunications","United States",1188.42,3015,TRUE,1,51,88,0.0727272727272728,1,1
"X3ZSQCH8","Engaging",2017-02-10,,,"Kami Bicknell","Summer Sewald","West","GTX Basic","GTX",550,"Scotfind","software","United States",6354.87,16780,FALSE,0,,,,1,1
"UU21EYFN","Won",2017-02-10,2017-03-06,"2017-03","Kami Bicknell","Summer Sewald","West","GTX Basic","GTX",550,"Sonron","telecommunications","United States",1699.85,5108,TRUE,1,563,24,-0.0236363636363637,1,1
"OBDRD0AD","Lost",2017-02-10,2017-05-26,"2017-05","Lajuana Vencill","Dustin Brinkmann","Central","GTX Basic","GTX",550,"Isdom","medical","United States",3178.24,4540,TRUE,0,0,105,,1,1
"NSGEM06J","Lost",2017-02-10,2017-05-14,"2017-05","Reed Clapper","Rocco Neubert","East","GTX Basic","GTX",550,"Opentech","finance","United States",355.23,853,TRUE,0,0,93,,1,1
"QSQ42Q6M","Won",2017-02-10,2017-06-15,"2017-06","Reed Clapper","Rocco Neubert","East","MG Advanced","MG",3393,"Kan-code","software","United States",11698.03,34288,TRUE,1,2928,125,0.137046861184792,1,1
"PCBA3KAV","Won",2017-02-10,2017-06-05,"2017-06","Reed Clapper","Rocco Neubert","East","MG Advanced","MG",3393,"Zathunicon","retail","United States",71.12,144,TRUE,1,3618,115,-0.0663129973474801,1,1
"ZBBMGEV4","Won",2017-02-11,2017-05-16,"2017-05","Darcel Schlecht","Melvin Marxen","Central","GTX Plus Basic","GTX",1096,"Inity","marketing","United States",2403.58,8801,TRUE,1,1189,94,-0.0848540145985401,1,1
"TYSORYA9","Lost",2017-02-11,2017-05-07,"2017-05","Donn Cantrell","Rocco Neubert","East","GTX Basic","GTX",550,"Donquadtech","technology","United States",1712.68,3194,TRUE,0,0,85,,1,1
"ULVXOPG3","Won",2017-02-11,2017-05-22,"2017-05","Elease Gluck","Celia Rouche","West","MG Special","MG",55,"Hatfan","services","United States",792.46,1299,TRUE,1,60,100,-0.0909090909090908,1,1
"5BXUKFPR","Engaging",2017-02-11,,,"James Ascencio","Summer Sewald","West","GTX Plus Pro","GTX",5482,"Unknown","Unknown","Unknown",,,FALSE,0,,,,0,0
"G0R305KO","Lost",2017-02-11,2017-05-11,"2017-05","Jonathan Berthelot","Melvin Marxen","Central","GTX Plus Basic","GTX",1096,"Statholdings","employment","United States",291.27,586,TRUE,0,0,89,,1,1
"ZDZGCWX7","Won",2017-02-11,2017-06-22,"2017-06","Kami Bicknell","Summer Sewald","West","GTX Basic","GTX",550,"Cheers","entertainment","United States",4269.9,6472,TRUE,1,545,131,0.00909090909090904,1,1
"PQJZ5Z3R","Won",2017-02-11,2017-05-12,"2017-05","Kami Bicknell","Summer Sewald","West","MG Advanced","MG",3393,"Labdrill","medical","United States",2741.37,9226,TRUE,1,3035,90,0.105511346890657,1,1
"8AJG1YLJ","Engaging",2017-02-11,,,"Kary Hendrixson","Summer Sewald","West","GTX Basic","GTX",550,"Unknown","Unknown","Unknown",,,FALSE,0,,,,0,0
"7KXTF2Q6","Won",2017-02-11,2017-06-23,"2017-06","Kary Hendrixson","Summer Sewald","West","GTX Basic","GTX",550,"Konex","technology","United States",7708.38,13756,TRUE,1,584,132,-0.0618181818181818,1,1
"WZVE1NTM","Lost",2017-02-11,2017-05-15,"2017-05","Markita Hansen","Celia Rouche","West","MG Special","MG",55,"Scotfind","software","United States",6354.87,16780,TRUE,0,0,93,,1,1
"M6UEZLOQ","Won",2017-02-11,2017-06-23,"2017-06","Maureen Marcano","Summer Sewald","West","GTX Plus Basic","GTX",1096,"Cheers","entertainment","United States",4269.9,6472,TRUE,1,1069,132,0.0246350364963503,1,1
"D6T5MM04","Won",2017-02-11,2017-06-22,"2017-06","Maureen Marcano","Summer Sewald","West","GTX Plus Basic","GTX",1096,"Xx-holding","finance","United States",7537.24,20293,TRUE,1,1035,131,0.0556569343065694,1,1
"5RNWV17L","Engaging",2017-02-11,,,"Rosalina Dieter","Celia Rouche","West","MG Advanced","MG",3393,"Golddex","finance","United States",52.5,165,FALSE,0,,,,1,1
"9GCJGVY7","Lost",2017-02-11,2017-03-02,"2017-03","Rosie Papadopoulos","Cara Losch","East","GTX Pro","GTX",4821,"Ganjaflex","retail","Japan",5158.71,17479,TRUE,0,0,19,,1,1
"5QBQMEY5","Won",2017-02-11,2017-03-24,"2017-03","Vicki Laflamme","Celia Rouche","West","GTX Pro","GTX",4821,"Scotfind","software","United States",6354.87,16780,TRUE,1,4510,41,0.0645094378759593,1,1
"9JKVM4BK","Lost",2017-02-11,2017-06-05,"2017-06","Violet Mclelland","Cara Losch","East","GTX Plus Basic","GTX",1096,"Vehement Capital Partners","finance","United States",646.1,883,TRUE,0,0,114,,1,1
"14PBBHSE","Won",2017-02-11,2017-05-08,"2017-05","Violet Mclelland","Cara Losch","East","MG Special","MG",55,"Zotware","software","United States",4478.47,13809,TRUE,1,49,86,0.109090909090909,1,1
"P1KS5YFX","Won",2017-02-12,2017-06-07,"2017-06","Anna Snelling","Dustin Brinkmann","Central","MG Special","MG",55,"Rundofase","technology","United States",1008.06,1238,TRUE,1,59,115,-0.0727272727272728,1,1
"7R4VL3Q8","Won",2017-02-12,2017-03-04,"2017-03","Cassey Cress","Rocco Neubert","East","GTX Pro","GTX",4821,"Kan-code","software","United States",11698.03,34288,TRUE,1,4705,20,0.024061398050197,1,1
"3MNZF5ZK","Won",2017-02-12,2017-06-03,"2017-06","Cecily Lampkin","Dustin Brinkmann","Central","GTX Plus Pro","GTX",5482,"Zumgoity","medical","United States",441.08,1210,TRUE,1,5148,111,0.060926669098869,1,1
"52SANIGE","Won",2017-02-12,2017-05-08,"2017-05","Corliss Cosme","Cara Losch","East","GTX Pro","GTX",4821,"Ganjaflex","retail","Japan",5158.71,17479,TRUE,1,4833,85,-0.00248911014312392,1,1
"73SY9EU8","Won",2017-02-12,2017-05-31,"2017-05","Daniell Hammack","Rocco Neubert","East","GTX Pro","GTX",4821,"Mathtouch","marketing","Jordan",3027.46,9516,TRUE,1,4664,108,0.0325658577058702,1,1
"HVM656P3","Won",2017-02-12,2017-05-12,"2017-05","Donn Cantrell","Rocco Neubert","East","GTX Basic","GTX",550,"Plussunin","retail","United States",1419.98,4018,TRUE,1,475,89,0.136363636363636,1,1
"LXM6CTMS","Engaging",2017-02-12,,,"Hayden Neloms","Celia Rouche","West","GTX Plus Basic","GTX",1096,"Unknown","Unknown","Unknown",,,FALSE,0,,,,0,0
"U2SW8DT1","Won",2017-02-12,2017-06-13,"2017-06","Hayden Neloms","Celia Rouche","West","MG Advanced","MG",3393,"Labdrill","medical","United States",2741.37,9226,TRUE,1,3807,121,-0.122015915119363,1,1
"VXMFL425","Engaging",2017-02-12,,,"James Ascencio","Summer Sewald","West","GTX Basic","GTX",550,"Faxquote","telecommunications","United States",1825.82,5595,FALSE,0,,,,1,1
"XMH4CH4Q","Won",2017-02-12,2017-05-21,"2017-05","Jonathan Berthelot","Melvin Marxen","Central","GTX Basic","GTX",550,"Stanredtax","finance","United States",1698.2,3798,TRUE,1,518,98,0.0581818181818182,1,1
"UNLIS3RY","Won",2017-02-12,2017-05-09,"2017-05","Kami Bicknell","Summer Sewald","West","GTX Plus Basic","GTX",1096,"Dalttechnology","software","United States",98.79,96,TRUE,1,1050,86,0.041970802919708,1,1
"GVFQXZLL","Won",2017-02-12,2017-05-24,"2017-05","Maureen Marcano","Summer Sewald","West","GTX Pro","GTX",4821,"Y-corporation","employment","United States",2871.35,9561,TRUE,1,4596,101,0.0466708151835719,1,1
"E887HZT1","Engaging",2017-02-12,,,"Rosalina Dieter","Celia Rouche","West","MG Advanced","MG",3393,"Cheers","entertainment","United States",4269.9,6472,FALSE,0,,,,1,1
"CGJ7NRZH","Engaging",2017-02-12,,,"Violet Mclelland","Cara Losch","East","MG Special","MG",55,"Unknown","Unknown","Unknown",,,FALSE,0,,,,0,0
"NRYC7T45","Won",2017-02-12,2017-05-05,"2017-05","Zane Levy","Summer Sewald","West","GTX Basic","GTX",550,"Y-corporation","employment","United States",2871.35,9561,TRUE,1,618,82,-0.123636363636364,1,1
"ZVR3I3F0","Won",2017-02-12,2017-05-02,"2017-05","Zane Levy","Summer Sewald","West","MG Advanced","MG",3393,"Singletechno","retail","United States",2214.94,5374,TRUE,1,3460,79,-0.0197465369879164,1,1
"2TKQ8B78","Won",2017-02-13,2017-05-21,"2017-05","Daniell Hammack","Rocco Neubert","East","GTX Plus Pro","GTX",5482,"Ontomedia","employment","United States",882.12,2769,TRUE,1,5751,97,-0.049069682597592,1,1
"OZ5O64KJ","Won",2017-02-13,2017-05-28,"2017-05","Darcel Schlecht","Melvin Marxen","Central","GTX Plus Pro","GTX",5482,"Konmatfix","marketing","United States",375.43,1190,TRUE,1,5639,104,-0.0286391827800072,1,1
"WXCW16QT","Lost",2017-02-13,2017-06-02,"2017-06","Donn Cantrell","Rocco Neubert","East","GTX Plus Pro","GTX",5482,"Bioplex","medical","United States",326.82,1016,TRUE,0,0,109,,1,1
"UCXCUP1U","Won",2017-02-13,2017-05-18,"2017-05","Garret Kinder","Cara Losch","East","GTX Plus Pro","GTX",5482,"Zencorporation","technology","China",40.79,142,TRUE,1,4766,94,0.130609266690989,1,1
"SWJ9OOZU","Engaging",2017-02-13,,,"Hayden Neloms","Celia Rouche","West","MG Advanced","MG",3393,"Opentech","finance","United States",355.23,853,FALSE,0,,,,1,1
"9ERRIZKG","Lost",2017-02-13,2017-05-09,"2017-05","Kami Bicknell","Summer Sewald","West","GTX Plus Basic","GTX",1096,"Scotfind","software","United States",6354.87,16780,TRUE,0,0,85,,1,1
"CKLYIFLY","Won",2017-02-13,2017-05-11,"2017-05","Kary Hendrixson","Summer Sewald","West","GTX Basic","GTX",550,"Singletechno","retail","United States",2214.94,5374,TRUE,1,589,87,-0.0709090909090908,1,1
"6VDLCBYU","Lost",2017-02-13,2017-05-31,"2017-05","Marty Freudenburg","Melvin Marxen","Central","GTX Plus Pro","GTX",5482,"Finhigh","finance","United States",1102.43,1759,TRUE,0,0,107,,1,1
"XYBPUC2H","Lost",2017-02-13,2017-05-16,"2017-05","Moses Frase","Dustin Brinkmann","Central","GTX Basic","GTX",550,"Hottechi","technology","Korea",8170.38,16499,TRUE,0,0,92,,1,1
"B06D1F9M","Engaging",2017-02-13,,,"Vicki Laflamme","Celia Rouche","West","GTX Pro","GTX",4821,"Faxquote","telecommunications","United States",1825.82,5595,FALSE,0,,,,1,1
"OZ761BUJ","Engaging",2017-02-13,,,"Violet Mclelland","Cara Losch","East","GTX Basic","GTX",550,"Unknown","Unknown","Unknown",,,FALSE,0,,,,0,0
"I3MC9XZC","Won",2017-02-13,2017-05-18,"2017-05","Violet Mclelland","Cara Losch","East","GTX Basic","GTX",550,"Massive Dynamic","entertainment","United States",665.06,1095,TRUE,1,533,94,0.0309090909090909,1,1
"L5T2HKKO","Lost",2017-02-14,2017-05-05,"2017-05","Anna Snelling","Dustin Brinkmann","Central","GTX Basic","GTX",550,"Conecom","technology","United States",1520.66,1806,TRUE,0,0,80,,1,1
"6CEEGQ8I","Won",2017-02-14,2017-05-30,"2017-05","Anna Snelling","Dustin Brinkmann","Central","MG Special","MG",55,"Domzoom","entertainment","United States",217.87,551,TRUE,1,63,105,-0.145454545454546,1,1
"P2LY9NFN","Won",2017-02-14,2017-05-08,"2017-05","Cassey Cress","Rocco Neubert","East","GTX Pro","GTX",4821,"Bioplex","medical","United States",326.82,1016,TRUE,1,4942,83,-0.0250985272764987,1,1
"94GCWI08","Won",2017-02-14,2017-06-12,"2017-06","Darcel Schlecht","Melvin Marxen","Central","GTX Pro","GTX",4821,"dambase","marketing","United States",2173.98,2928,TRUE,1,4650,118,0.0354698195395147,1,1
"GUMQTC3J","Won",2017-02-14,2017-06-16,"2017-06","Darcel Schlecht","Melvin Marxen","Central","GTX Pro","GTX",4821,"Konmatfix","marketing","United States",375.43,1190,TRUE,1,4829,122,-0.00165940676208254,1,1
"U64RT0UF","Won",2017-02-14,2017-05-29,"2017-05","Donn Cantrell","Rocco Neubert","East","GTX Plus Basic","GTX",1096,"Betasoloin","medical","United States",251.41,495,TRUE,1,987,104,0.0994525547445255,1,1
"RWGSCFHR","Won",2017-02-14,2017-03-02,"2017-03","Donn Cantrell","Rocco Neubert","East","GTX Plus Pro","GTX",5482,"Gekko & Co","retail","United States",2520.83,3502,TRUE,1,4246,16,0.225465158701204,1,1
"GEBVQH17","Won",2017-02-14,2017-05-06,"2017-05","Donn Cantrell","Rocco Neubert","East","GTX Plus Pro","GTX",5482,"Iselectrics","technology","United States",527.11,1428,TRUE,1,5702,81,-0.0401313389273987,1,1
"3OVJXUSB","Won",2017-02-14,2017-06-14,"2017-06","Donn Cantrell","Rocco Neubert","East","MG Advanced","MG",3393,"Silis","medical","United States",2818.38,6290,TRUE,1,2981,120,0.121426466254053,1,1
"KQPY8LLI","Lost",2017-02-14,2017-05-13,"2017-05","Gladys Colclough","Melvin Marxen","Central","MG Advanced","MG",3393,"Hottechi","technology","Korea",8170.38,16499,TRUE,0,0,88,,1,1
"DC7COE9W","Won",2017-02-14,2017-05-01,"2017-05","Hayden Neloms","Celia Rouche","West","MG Advanced","MG",3393,"Konex","technology","United States",7708.38,13756,TRUE,1,2873,76,0.153256704980843,1,1
"3LED0EK3","Lost",2017-02-14,2017-05-11,"2017-05","Jonathan Berthelot","Melvin Marxen","Central","MG Advanced","MG",3393,"Treequote","telecommunications","United States",5266.09,8595,TRUE,0,0,86,,1,1
"SCS5H8V1","Engaging",2017-02-14,,,"Markita Hansen","Celia Rouche","West","GTK 500","GTK",26768,"Vehement Capital Partners","finance","United States",646.1,883,FALSE,0,,,,1,1
"81MXE1H7","Engaging",2017-02-14,,,"Markita Hansen","Celia Rouche","West","MG Advanced","MG",3393,"Bioholding","medical","Philipines",587.34,1356,FALSE,0,,,,1,1
"G4MKT3AE","Lost",2017-02-14,2017-05-07,"2017-05","Rosie Papadopoulos","Cara Losch","East","MG Special","MG",55,"The New York Inquirer","medical","United States",439.21,792,TRUE,0,0,82,,1,1
"GQ125FX0","Won",2017-02-14,2017-06-03,"2017-06","Versie Hillebrand","Dustin Brinkmann","Central","GTX Basic","GTX",550,"Gogozoom","telecommunications","United States",86.68,187,TRUE,1,528,109,0.04,1,1
"JO52QXJ0","Won",2017-02-14,2017-06-18,"2017-06","Versie Hillebrand","Dustin Brinkmann","Central","GTX Plus Basic","GTX",1096,"Scottech","marketing","United States",45.39,100,TRUE,1,1199,124,-0.093978102189781,1,1
"PQ2VF873","Lost",2017-02-14,2017-03-01,"2017-03","Zane Levy","Summer Sewald","West","GTX Pro","GTX",4821,"Zoomit","entertainment","United States",324.19,978,TRUE,0,0,15,,1,1
"N6H58J55","Lost",2017-02-15,2017-05-13,"2017-05","Anna Snelling","Dustin Brinkmann","Central","GTX Basic","GTX",550,"Streethex","retail","Belgium",1376.8,1165,TRUE,0,0,87,,1,1
"W24IDMVV","Engaging",2017-02-15,,,"Corliss Cosme","Cara Losch","East","GTX Plus Pro","GTX",5482,"Unknown","Unknown","Unknown",,,FALSE,0,,,,0,0
"WR6Q2X53","Lost",2017-02-15,2017-05-08,"2017-05","Darcel Schlecht","Melvin Marxen","Central","GTX Plus Pro","GTX",5482,"Streethex","retail","Belgium",1376.8,1165,TRUE,0,0,82,,1,1
"8O1WNJBA","Lost",2017-02-15,2017-03-23,"2017-03","Garret Kinder","Cara Losch","East","GTX Basic","GTX",550,"Bluth Company","technology","United States",1242.32,3027,TRUE,0,0,36,,1,1
"X1LAD57Y","Lost",2017-02-15,2017-03-04,"2017-03","Garret Kinder","Cara Losch","East","GTX Plus Pro","GTX",5482,"Ontomedia","employment","United States",882.12,2769,TRUE,0,0,17,,1,1
"E2NXQUWO","Won",2017-02-15,2017-03-06,"2017-03","Garret Kinder","Cara Losch","East","MG Advanced","MG",3393,"Ganjaflex","retail","Japan",5158.71,17479,TRUE,1,3507,19,-0.0335985853227232,1,1
"MEZLJGRB","Lost",2017-02-15,2017-05-20,"2017-05","James Ascencio","Summer Sewald","West","GTX Basic","GTX",550,"Fasehatice","retail","United States",4968.91,7523,TRUE,0,0,94,,1,1
"M1QKPX6R","Won",2017-02-15,2017-05-21,"2017-05","James Ascencio","Summer Sewald","West","GTX Pro","GTX",4821,"Green-Plus","services","United States",692.19,1922,TRUE,1,4542,95,0.0578718108276292,1,1
"X6LO8WPD","Won",2017-02-15,2017-05-28,"2017-05","Jonathan Berthelot","Melvin Marxen","Central","GTX Basic","GTX",550,"Globex Corporation","technology","Norway",1223.72,2497,TRUE,1,505,102,0.0818181818181818,1,1
"JQA8H6M5","Engaging",2017-02-15,,,"Kami Bicknell","Summer Sewald","West","GTX Plus Pro","GTX",5482,"Unknown","Unknown","Unknown",,,FALSE,0,,,,0,0
"92G1TO7L","Engaging",2017-02-15,,,"Kary Hendrixson","Summer Sewald","West","GTX Basic","GTX",550,"Unknown","Unknown","Unknown",,,FALSE,0,,,,0,0
"S8WV5MUC","Lost",2017-02-15,2017-05-07,"2017-05","Kary Hendrixson","Summer Sewald","West","GTX Plus Basic","GTX",1096,"Cheers","entertainment","United States",4269.9,6472,TRUE,0,0,81,,1,1
"FW2XJG9S","Engaging",2017-02-15,,,"Markita Hansen","Celia Rouche","West","GTX Plus Basic","GTX",1096,"Unknown","Unknown","Unknown",,,FALSE,0,,,,0,0
"R7JI95HZ","Lost",2017-02-15,2017-05-31,"2017-05","Markita Hansen","Celia Rouche","West","GTX Pro","GTX",4821,"Sonron","telecommunications","United States",1699.85,5108,TRUE,0,0,105,,1,1
"SVCKI631","Engaging",2017-02-15,,,"Maureen Marcano","Summer Sewald","West","GTX Basic","GTX",550,"Unknown","Unknown","Unknown",,,FALSE,0,,,,0,0
"VJ5QGP8Z","Engaging",2017-02-15,,,"Maureen Marcano","Summer Sewald","West","MG Advanced","MG",3393,"Unknown","Unknown","Unknown",,,FALSE,0,,,,0,0
"CVKLHZEO","Won",2017-02-15,2017-05-13,"2017-05","Moses Frase","Dustin Brinkmann","Central","GTX Basic","GTX",550,"Genco Pura Olive Oil Company","retail","Italy",894.33,1635,TRUE,1,455,87,0.172727272727273,1,1
"8KJZJFJ1","Won",2017-02-15,2017-03-03,"2017-03","Reed Clapper","Rocco Neubert","East","GTX Basic","GTX",550,"Initech","telecommunications","United States",6395.05,20275,TRUE,1,537,16,0.0236363636363637,1,1
"W560QFJL","Won",2017-02-15,2017-03-04,"2017-03","Reed Clapper","Rocco Neubert","East","GTX Plus Basic","GTX",1096,"Opentech","finance","United States",355.23,853,TRUE,1,1090,17,0.00547445255474455,1,1
"TA3PW6ZQ","Lost",2017-02-15,2017-05-24,"2017-05","Versie Hillebrand","Dustin Brinkmann","Central","MG Advanced","MG",3393,"Stanredtax","finance","United States",1698.2,3798,TRUE,0,0,98,,1,1
"2DVE0XCM","Won",2017-02-15,2017-03-17,"2017-03","Versie Hillebrand","Dustin Brinkmann","Central","MG Special","MG",55,"Genco Pura Olive Oil Company","retail","Italy",894.33,1635,TRUE,1,60,30,-0.0909090909090908,1,1
"L3UMWAX7","Lost",2017-02-15,2017-05-17,"2017-05","Vicki Laflamme","Celia Rouche","West","GTX Plus Basic","GTX",1096,"Faxquote","telecommunications","United States",1825.82,5595,TRUE,0,0,91,,1,1
"R2W96FGX","Engaging",2017-02-15,,,"Zane Levy","Summer Sewald","West","GTX Basic","GTX",550,"Unknown","Unknown","Unknown",,,FALSE,0,,,,0,0
"VOTOT8MK","Won",2017-02-16,2017-06-15,"2017-06","Cassey Cress","Rocco Neubert","East","GTX Plus Pro","GTX",5482,"Plussunin","retail","United States",1419.98,4018,TRUE,1,6509,119,-0.187340386720175,1,1
"Y3ULGUD8","Won",2017-02-16,2017-05-18,"2017-05","Cecily Lampkin","Dustin Brinkmann","Central","GTX Plus Basic","GTX",1096,"Ron-tech","medical","United States",3922.42,6837,TRUE,1,1079,91,0.0155109489051095,1,1
"7350YGG4","Won",2017-02-16,2017-05-29,"2017-05","Corliss Cosme","Cara Losch","East","GTX Plus Basic","GTX",1096,"Silis","medical","United States",2818.38,6290,TRUE,1,1111,102,-0.0136861313868613,1,1
"2J16RN99","Lost",2017-02-16,2017-05-21,"2017-05","Donn Cantrell","Rocco Neubert","East","GTX Pro","GTX",4821,"Mathtouch","marketing","Jordan",3027.46,9516,TRUE,0,0,94,,1,1
"BRQRF65L","Won",2017-02-16,2017-03-02,"2017-03","Donn Cantrell","Rocco Neubert","East","GTX Basic","GTX",550,"Donquadtech","technology","United States",1712.68,3194,TRUE,1,462,14,0.16,1,1
"LB6XW39X","Won",2017-02-16,2017-03-04,"2017-03","Donn Cantrell","Rocco Neubert","East","GTX Basic","GTX",550,"Xx-zobam","entertainment","United States",3838.39,8274,TRUE,1,555,16,-0.00909090909090904,1,1
"WS9CXY7E","Won",2017-02-16,2017-03-01,"2017-03","Gladys Colclough","Melvin Marxen","Central","GTX Plus Pro","GTX",5482,"Conecom","technology","United States",1520.66,1806,TRUE,1,6719,13,-0.225647573878147,1,1
"CK0MDHHM","Won",2017-02-16,2017-06-02,"2017-06","Hayden Neloms","Celia Rouche","West","MG Advanced","MG",3393,"Faxquote","telecommunications","United States",1825.82,5595,TRUE,1,3281,106,0.0330091364574123,1,1
"KM1D04JS","Engaging",2017-02-16,,,"James Ascencio","Summer Sewald","West","GTX Plus Basic","GTX",1096,"Unknown","Unknown","Unknown",,,FALSE,0,,,,0,0
