"opportunity_id","deal_stage","sales_agent","manager","regional_office","product","account","sales_price","engage_date","stale_days","record_completeness","priority_score","recommended_action"
"SJ3QA8KP","Engaging","Niesha Huffines","Melvin Marxen","Central","MG Advanced","Treequote",3393,2017-07-28,157,100,48,"Review stalled opportunity"
"WOO9JXOQ","Engaging","Gladys Colclough","Melvin Marxen","Central","MG Advanced","Sumace",3393,2017-07-31,154,100,48,"Review stalled opportunity"
"EMH2I8XE","Engaging","Lajuana Vencill","Dustin Brinkmann","Central","MG Advanced","Acme Corporation",3393,2017-07-31,154,100,48,"Review stalled opportunity"
"KIKG1BGV","Engaging","Moses Frase","Dustin Brinkmann","Central","MG Advanced","Domzoom",3393,2017-08-02,152,100,48,"Review stalled opportunity"
"AZN2K0V9","Engaging","Anna Snelling","Dustin Brinkmann","Central","MG Advanced","Ganjaflex",3393,2017-08-03,151,100,48,"Review stalled opportunity"
"LDQITW5C","Engaging","Lajuana Vencill","Dustin Brinkmann","Central","MG Advanced","Acme Corporation",3393,2017-08-03,151,100,48,"Review stalled opportunity"
"0R5KAHNB","Engaging","Moses Frase","Dustin Brinkmann","Central","MG Advanced","Umbrella Corporation",3393,2017-08-03,151,100,48,"Review stalled opportunity"
"FUI9BIS3","Engaging","Moses Frase","Dustin Brinkmann","Central","MG Advanced","Funholding",3393,2017-08-04,150,100,48,"Review stalled opportunity"
"R9GI5SJ5","Engaging","Vicki Laflamme","Celia Rouche","West","MG Advanced","Domzoom",3393,2017-08-05,149,100,48,"Review stalled opportunity"
"PDMZ1I99","Engaging","Lajuana Vencill","Dustin Brinkmann","Central","MG Advanced","Globex Corporation",3393,2017-08-06,148,100,48,"Review stalled opportunity"
"8CBTC1PX","Engaging","Marty Freudenburg","Melvin Marxen","Central","MG Advanced","Streethex",3393,2017-08-11,143,100,48,"Review stalled opportunity"
"EZDMNAK8","Engaging","Lajuana Vencill","Dustin Brinkmann","Central","MG Advanced","Plussunin",3393,2017-08-14,140,100,48,"Review stalled opportunity"
"I6PXHXST","Engaging","Marty Freudenburg","Melvin Marxen","Central","MG Advanced","Singletechno",3393,2017-08-14,140,100,48,"Review stalled opportunity"
"E617EXPD","Engaging","Vicki Laflamme","Celia Rouche","West","MG Advanced","Iselectrics",3393,2017-08-14,140,100,48,"Review stalled opportunity"
"RYNZ2WOK","Engaging","Markita Hansen","Celia Rouche","West","MG Advanced","Iselectrics",3393,2017-08-29,125,100,48,"Review stalled opportunity"
"8LA72RM8","Engaging","Maureen Marcano","Summer Sewald","West","MG Advanced","Donware",3393,2017-09-17,106,100,48,"Review stalled opportunity"
"PSMWYTMB","Engaging","Boris Faz","Rocco Neubert","East","MG Advanced","Toughzap",3393,2017-09-20,103,100,48,"Review stalled opportunity"
"1LHU0876","Engaging","Elease Gluck","Celia Rouche","West","MG Advanced","Labdrill",3393,2017-09-22,101,100,48,"Review stalled opportunity"
"G1W97XZA","Engaging","Maureen Marcano","Summer Sewald","West","GTX Plus Basic","Unknown",1096,2017-11-13,49,60,47,"Complete CRM record"
"E1LFK6E3","Engaging","Kami Bicknell","Summer Sewald","West","GTX Basic","Unknown",550,2017-11-03,59,60,47,"Complete CRM record"
"RN67OVFW","Engaging","Zane Levy","Summer Sewald","West","GTX Basic","Unknown",550,2017-11-04,58,60,47,"Complete CRM record"
"S7UVZXM3","Engaging","Corliss Cosme","Cara Losch","East","MG Special","Unknown",55,2017-10-24,69,60,47,"Complete CRM record"
"JJGRAQ2K","Engaging","Kary Hendrixson","Summer Sewald","West","GTX Plus Pro","Rangreen",5482,2017-10-23,70,100,46,"Review stalled opportunity"
"XSTGL252","Engaging","Cassey Cress","Rocco Neubert","East","GTX Pro","Toughzap",4821,2017-10-15,78,100,46,"Review stalled opportunity"
"62PCN0KS","Engaging","Maureen Marcano","Summer Sewald","West","GTX Plus Basic","Unknown",1096,2017-11-16,46,60,46,"Complete CRM record"
"5C59O9GU","Prospecting","Anna Snelling","Dustin Brinkmann","Central","MG Special","Conecom",55,,,80,46,"Progress next action"
"ZQRBJVZF","Prospecting","Anna Snelling","Dustin Brinkmann","Central","MG Special","Dontechi",55,,,80,46,"Progress next action"
"I93XL6Q9","Prospecting","Anna Snelling","Dustin Brinkmann","Central","MG Special","Finhigh",55,,,80,46,"Progress next action"
"UMD1BA4S","Prospecting","Anna Snelling","Dustin Brinkmann","Central","MG Special","Ganjaflex",55,,,80,46,"Progress next action"
"E6DGJSDW","Prospecting","Anna Snelling","Dustin Brinkmann","Central","MG Special","Green-Plus",55,,,80,46,"Progress next action"
"JHNDPI2N","Prospecting","Anna Snelling","Dustin Brinkmann","Central","MG Special","J-Texon",55,,,80,46,"Progress next action"
"GI94RTL5","Prospecting","Anna Snelling","Dustin Brinkmann","Central","MG Special","Labdrill",55,,,80,46,"Progress next action"
"10ALJD82","Prospecting","Anna Snelling","Dustin Brinkmann","Central","MG Special","Nam-zim",55,,,80,46,"Progress next action"
"Z89NKUC7","Prospecting","Anna Snelling","Dustin Brinkmann","Central","MG Special","Plussunin",55,,,80,46,"Progress next action"
"47P0HBNM","Prospecting","Anna Snelling","Dustin Brinkmann","Central","MG Special","Plussunin",55,,,80,46,"Progress next action"
"4H8GZ075","Prospecting","Anna Snelling","Dustin Brinkmann","Central","MG Special","Scotfind",55,,,80,46,"Progress next action"
"UDAUS3DF","Prospecting","Anna Snelling","Dustin Brinkmann","Central","MG Special","Sonron",55,,,80,46,"Progress next action"
"F4W7Z1UU","Prospecting","Anna Snelling","Dustin Brinkmann","Central","MG Special","Vehement Capital Partners",55,,,80,46,"Progress next action"
"DW5BQ220","Prospecting","Anna Snelling","Dustin Brinkmann","Central","MG Special","Zoomit",55,,,80,46,"Progress next action"
"DS5HZHDA","Prospecting","Cecily Lampkin","Dustin Brinkmann","Central","MG Special","Betatech",55,,,80,46,"Progress next action"
"TLZGG7G5","Prospecting","Cecily Lampkin","Dustin Brinkmann","Central","MG Special","Conecom",55,,,80,46,"Progress next action"
"8NI8O26G","Prospecting","Cecily Lampkin","Dustin Brinkmann","Central","MG Special","Goodsilron",55,,,80,46,"Progress next action"
"9BM1CGBV","Prospecting","Cecily Lampkin","Dustin Brinkmann","Central","MG Special","Sumace",55,,,80,46,"Progress next action"
"P0B49XCI","Prospecting","Gladys Colclough","Melvin Marxen","Central","MG Special","Codehow",55,,,80,46,"Progress next action"
"DOP1NORG","Prospecting","Gladys Colclough","Melvin Marxen","Central","MG Special","Plexzap",55,,,80,46,"Progress next action"
"BUOI3TBI","Prospecting","Gladys Colclough","Melvin Marxen","Central","MG Special","Rundofase",55,,,80,46,"Progress next action"
"F22C6LKO","Prospecting","Gladys Colclough","Melvin Marxen","Central","MG Special","The New York Inquirer",55,,,80,46,"Progress next action"
"D8ZJ6F45","Prospecting","Gladys Colclough","Melvin Marxen","Central","MG Special","Yearin",55,,,80,46,"Progress next action"
"URRD7VUB","Prospecting","Jonathan Berthelot","Melvin Marxen","Central","MG Special","Blackzim",55,,,80,46,"Progress next action"
"11T4HX93","Prospecting","Jonathan Berthelot","Melvin Marxen","Central","MG Special","Bluth Company",55,,,80,46,"Progress next action"
"JZ4QLP1W","Prospecting","Lajuana Vencill","Dustin Brinkmann","Central","MG Special","Bioplex",55,,,80,46,"Progress next action"
"HSGGBG9J","Prospecting","Lajuana Vencill","Dustin Brinkmann","Central","MG Special","Codehow",55,,,80,46,"Progress next action"
"COGXUYLL","Prospecting","Marty Freudenburg","Melvin Marxen","Central","MG Special","Doncon",55,,,80,46,"Progress next action"
"ZVO432VF","Prospecting","Marty Freudenburg","Melvin Marxen","Central","MG Special","Faxquote",55,,,80,46,"Progress next action"
"1BB5LME9","Prospecting","Marty Freudenburg","Melvin Marxen","Central","MG Special","Globex Corporation",55,,,80,46,"Progress next action"
"7WXPAXAV","Prospecting","Marty Freudenburg","Melvin Marxen","Central","MG Special","Rangreen",55,,,80,46,"Progress next action"
"CLPDG9BG","Prospecting","Moses Frase","Dustin Brinkmann","Central","MG Special","Yearin",55,,,80,46,"Progress next action"
"RKP2DVSU","Prospecting","Niesha Huffines","Melvin Marxen","Central","MG Special","Hottechi",55,,,80,46,"Progress next action"
"T3T4OE0A","Prospecting","Niesha Huffines","Melvin Marxen","Central","MG Special","Konex",55,,,80,46,"Progress next action"
"JQ338VQC","Prospecting","Versie Hillebrand","Dustin Brinkmann","Central","MG Special","Blackzim",55,,,80,46,"Progress next action"
"WJK0O5J9","Prospecting","Versie Hillebrand","Dustin Brinkmann","Central","MG Special","Doncon",55,,,80,46,"Progress next action"
"W2149WNZ","Prospecting","Versie Hillebrand","Dustin Brinkmann","Central","MG Special","Golddex",55,,,80,46,"Progress next action"
"6WNENPQM","Prospecting","Versie Hillebrand","Dustin Brinkmann","Central","MG Special","Goodsilron",55,,,80,46,"Progress next action"
"VW8CEV4C","Prospecting","Versie Hillebrand","Dustin Brinkmann","Central","MG Special","Konmatfix",55,,,80,46,"Progress next action"
"KLUS7RVS","Prospecting","Versie Hillebrand","Dustin Brinkmann","Central","MG Special","Opentech",55,,,80,46,"Progress next action"
"ROM4I2T0","Prospecting","Versie Hillebrand","Dustin Brinkmann","Central","MG Special","Rundofase",55,,,80,46,"Progress next action"
"2DY9U1V7","Engaging","Rosie Papadopoulos","Cara Losch","East","GTX Pro","Konex",4821,2017-10-20,73,100,45,"Review stalled opportunity"
"OHOWVHYX","Engaging","Rosalina Dieter","Celia Rouche","West","MG Advanced","Zoomit",3393,2017-10-11,82,100,45,"Review stalled opportunity"
"579LZ3F9","Engaging","Daniell Hammack","Rocco Neubert","East","GTX Plus Basic","J-Texon",1096,2016-11-24,403,100,45,"Review stalled opportunity"
"SU8JNMP4","Engaging","Kami Bicknell","Summer Sewald","West","GTX Plus Basic","Bubba Gump",1096,2016-11-24,403,100,45,"Review stalled opportunity"
"J53D8EOL","Engaging","Kary Hendrixson","Summer Sewald","West","GTX Plus Basic","Hottechi",1096,2016-12-14,383,100,45,"Review stalled opportunity"
"IE7VQ5BA","Engaging","Daniell Hammack","Rocco Neubert","East","GTX Plus Basic","Finhigh",1096,2016-12-23,374,100,45,"Review stalled opportunity"
"BTT6YAVZ","Engaging","Zane Levy","Summer Sewald","West","GTX Plus Basic","Green-Plus",1096,2017-01-01,365,100,45,"Review stalled opportunity"
"O7UUAK3Y","Engaging","Corliss Cosme","Cara Losch","East","GTX Plus Basic","dambase",1096,2017-01-02,364,100,45,"Review stalled opportunity"
"LMOAYCUK","Engaging","Kami Bicknell","Summer Sewald","West","GTX Plus Basic","Plusstrip",1096,2017-01-11,355,100,45,"Review stalled opportunity"
"0OESOJNN","Engaging","James Ascencio","Summer Sewald","West","GTX Plus Basic","Warephase",1096,2017-01-17,349,100,45,"Review stalled opportunity"
"PKDJTR06","Engaging","Kami Bicknell","Summer Sewald","West","GTX Plus Basic","Hatfan",1096,2017-01-24,342,100,45,"Review stalled opportunity"
"CENVLTFH","Engaging","Corliss Cosme","Cara Losch","East","GTX Plus Basic","Toughzap",1096,2017-01-28,338,100,45,"Review stalled opportunity"
"XYLNH45V","Engaging","Daniell Hammack","Rocco Neubert","East","GTX Plus Basic","Zathunicon",1096,2017-01-31,335,100,45,"Review stalled opportunity"
"H2MC2E7K","Engaging","Vicki Laflamme","Celia Rouche","West","GTX Plus Basic","Condax",1096,2017-02-02,333,100,45,"Review stalled opportunity"
"JCPQZ2SN","Engaging","Hayden Neloms","Celia Rouche","West","GTX Plus Basic","Cheers",1096,2017-02-04,331,100,45,"Review stalled opportunity"
"CYWZJ2AI","Engaging","Kary Hendrixson","Summer Sewald","West","GTX Plus Basic","Donquadtech",1096,2017-02-20,315,100,45,"Review stalled opportunity"
"25FUROM1","Engaging","Daniell Hammack","Rocco Neubert","East","GTX Plus Basic","Y-corporation",1096,2017-02-27,308,100,45,"Review stalled opportunity"
"SLYFFVBE","Engaging","Maureen Marcano","Summer Sewald","West","GTX Plus Basic","Blackzim",1096,2017-03-07,300,100,45,"Review stalled opportunity"
"OPCLCCQH","Engaging","Kami Bicknell","Summer Sewald","West","GTX Plus Basic","Konex",1096,2017-03-16,291,100,45,"Review stalled opportunity"
"DF1011UT","Engaging","Corliss Cosme","Cara Losch","East","GTX Plus Basic","Konmatfix",1096,2017-03-17,290,100,45,"Review stalled opportunity"
"3N3RAHXR","Engaging","Cassey Cress","Rocco Neubert","East","GTX Plus Basic","Nam-zim",1096,2017-03-19,288,100,45,"Review stalled opportunity"
"P1SGQODJ","Engaging","Boris Faz","Rocco Neubert","East","GTX Plus Basic","Rangreen",1096,2017-03-21,286,100,45,"Review stalled opportunity"
"0QPZIIPF","Engaging","Vicki Laflamme","Celia Rouche","West","GTX Plus Basic","Donware",1096,2017-03-27,280,100,45,"Review stalled opportunity"
"SKBDCYV5","Engaging","Zane Levy","Summer Sewald","West","GTX Plus Basic","Zencorporation",1096,2017-04-09,267,100,45,"Review stalled opportunity"
"7Y530NLJ","Engaging","Boris Faz","Rocco Neubert","East","GTX Plus Basic","Genco Pura Olive Oil Company",1096,2017-04-12,264,100,45,"Review stalled opportunity"
"LCQ934W7","Engaging","Cassey Cress","Rocco Neubert","East","GTX Plus Basic","Xx-holding",1096,2017-05-05,241,100,45,"Review stalled opportunity"
"Z236WCM1","Engaging","Kary Hendrixson","Summer Sewald","West","GTX Plus Basic","Vehement Capital Partners",1096,2017-05-05,241,100,45,"Review stalled opportunity"
"RIC5ZHK4","Engaging","Corliss Cosme","Cara Losch","East","GTX Plus Basic","Plussunin",1096,2017-05-07,239,100,45,"Review stalled opportunity"
"8SVMGDPA","Engaging","Maureen Marcano","Summer Sewald","West","GTX Plus Basic","Donquadtech",1096,2017-05-09,237,100,45,"Review stalled opportunity"
"T4FQOS6J","Engaging","Maureen Marcano","Summer Sewald","West","GTX Plus Basic","Opentech",1096,2017-05-14,232,100,45,"Review stalled opportunity"
"7D75QXBD","Engaging","Kary Hendrixson","Summer Sewald","West","GTX Plus Basic","Groovestreet",1096,2017-05-18,228,100,45,"Review stalled opportunity"
"WM7XURV6","Engaging","Corliss Cosme","Cara Losch","East","GTX Plus Basic","Groovestreet",1096,2017-05-22,224,100,45,"Review stalled opportunity"
"3H3TNCP5","Engaging","James Ascencio","Summer Sewald","West","GTX Plus Basic","Condax",1096,2017-05-23,223,100,45,"Review stalled opportunity"
"IBZI95HI","Engaging","James Ascencio","Summer Sewald","West","GTX Plus Basic","Zoomit",1096,2017-05-26,220,100,45,"Review stalled opportunity"
"BO1ZOZG2","Engaging","Kary Hendrixson","Summer Sewald","West","GTX Plus Basic","Ontomedia",1096,2017-05-28,218,100,45,"Review stalled opportunity"
"MPME6VZD","Engaging","Kami Bicknell","Summer Sewald","West","GTX Plus Basic","Dontechi",1096,2017-05-29,217,100,45,"Review stalled opportunity"
"GIPPUV2F","Engaging","Hayden Neloms","Celia Rouche","West","GTX Plus Basic","Nam-zim",1096,2017-05-31,215,100,45,"Review stalled opportunity"
"R9AVNYCO","Engaging","Zane Levy","Summer Sewald","West","GTX Plus Basic","Conecom",1096,2017-06-07,208,100,45,"Review stalled opportunity"
"BJJQSJD8","Engaging","Daniell Hammack","Rocco Neubert","East","GTX Plus Basic","Zotware",1096,2017-06-09,206,100,45,"Review stalled opportunity"
"T56J7ES7","Engaging","Kami Bicknell","Summer Sewald","West","GTX Plus Basic","Nam-zim",1096,2017-06-09,206,100,45,"Review stalled opportunity"
"5653N8BM","Engaging","Rosie Papadopoulos","Cara Losch","East","GTX Plus Basic","Zoomit",1096,2017-06-11,204,100,45,"Review stalled opportunity"
"SE6OIGYN","Engaging","Violet Mclelland","Cara Losch","East","GTX Plus Basic","Isdom",1096,2017-06-12,203,100,45,"Review stalled opportunity"
"WA4TPQ5U","Engaging","Maureen Marcano","Summer Sewald","West","GTX Plus Basic","Zoomit",1096,2017-06-13,202,100,45,"Review stalled opportunity"
"NEFPSWOJ","Engaging","Markita Hansen","Celia Rouche","West","GTX Plus Basic","Toughzap",1096,2017-06-16,199,100,45,"Review stalled opportunity"
"H3DYTZIQ","Engaging","Cassey Cress","Rocco Neubert","East","GTX Plus Basic","Scottech",1096,2017-06-18,197,100,45,"Review stalled opportunity"
"JUHQ1POT","Engaging","Boris Faz","Rocco Neubert","East","GTX Plus Basic","Streethex",1096,2017-07-01,184,100,45,"Review stalled opportunity"
"Z9S1ZX7W","Engaging","Daniell Hammack","Rocco Neubert","East","GTX Plus Basic","Condax",1096,2017-07-02,183,100,45,"Review stalled opportunity"
"HIV4W2E0","Engaging","Kary Hendrixson","Summer Sewald","West","GTX Plus Basic","Betasoloin",1096,2017-07-02,183,100,45,"Review stalled opportunity"
"5M5TW9RC","Engaging","Cassey Cress","Rocco Neubert","East","GTX Plus Basic","Umbrella Corporation",1096,2017-07-07,178,100,45,"Review stalled opportunity"
"LORMJLTE","Engaging","Lajuana Vencill","Dustin Brinkmann","Central","GTX Plus Basic","Konmatfix",1096,2017-07-19,166,100,45,"Review stalled opportunity"
"OI3UIKVF","Engaging","Hayden Neloms","Celia Rouche","West","GTX Plus Basic","Konmatfix",1096,2017-07-20,165,100,45,"Review stalled opportunity"
"29W6WPLA","Engaging","Jonathan Berthelot","Melvin Marxen","Central","GTX Plus Basic","Gekko & Co",1096,2017-07-20,165,100,45,"Review stalled opportunity"
"GEQ7KT9J","Engaging","Wilburn Farren","Cara Losch","East","GTX Plus Basic","Plussunin",1096,2017-07-20,165,100,45,"Review stalled opportunity"
"MV7I9RKH","Engaging","Marty Freudenburg","Melvin Marxen","Central","GTX Plus Basic","Treequote",1096,2017-07-21,164,100,45,"Review stalled opportunity"
"I9SPENCQ","Engaging","Violet Mclelland","Cara Losch","East","GTX Plus Basic","Cheers",1096,2017-07-21,164,100,45,"Review stalled opportunity"
"751V8OFM","Engaging","Gladys Colclough","Melvin Marxen","Central","GTX Plus Basic","Funholding",1096,2017-07-22,163,100,45,"Review stalled opportunity"
"QELHQ898","Engaging","Zane Levy","Summer Sewald","West","GTX Plus Basic","Statholdings",1096,2017-07-22,163,100,45,"Review stalled opportunity"
"G1M1KVHU","Engaging","Niesha Huffines","Melvin Marxen","Central","GTX Plus Basic","Xx-zobam",1096,2017-07-23,162,100,45,"Review stalled opportunity"
"S3LATQVJ","Engaging","Versie Hillebrand","Dustin Brinkmann","Central","GTX Plus Basic","Kinnamplus",1096,2017-07-23,162,100,45,"Review stalled opportunity"
"DZP0MNRM","Engaging","Niesha Huffines","Melvin Marxen","Central","GTX Plus Basic","Konex",1096,2017-07-25,160,100,45,"Review stalled opportunity"
"37UCYEDY","Engaging","Cassey Cress","Rocco Neubert","East","GTX Plus Basic","Bluth Company",1096,2017-07-26,159,100,45,"Review stalled opportunity"
"1976N63N","Engaging","Darcel Schlecht","Melvin Marxen","Central","GTX Plus Basic","Kinnamplus",1096,2017-07-26,159,100,45,"Review stalled opportunity"
"WQ5U8PPM","Engaging","Niesha Huffines","Melvin Marxen","Central","GTX Plus Basic","Umbrella Corporation",1096,2017-07-26,159,100,45,"Review stalled opportunity"
"PU62ZGX4","Engaging","Jonathan Berthelot","Melvin Marxen","Central","GTX Plus Basic","Singletechno",1096,2017-07-27,158,100,45,"Review stalled opportunity"
"S2Y2Q1D2","Engaging","Marty Freudenburg","Melvin Marxen","Central","GTX Plus Basic","Singletechno",1096,2017-07-27,158,100,45,"Review stalled opportunity"
"PYRLUYIQ","Engaging","Marty Freudenburg","Melvin Marxen","Central","GTX Plus Basic","Y-corporation",1096,2017-07-27,158,100,45,"Review stalled opportunity"
"9Z2WTTNY","Engaging","Darcel Schlecht","Melvin Marxen","Central","GTX Plus Basic","Statholdings",1096,2017-07-28,157,100,45,"Review stalled opportunity"
"9M72KPA3","Engaging","Kami Bicknell","Summer Sewald","West","GTX Plus Basic","Bluth Company",1096,2017-07-29,156,100,45,"Review stalled opportunity"
"TX5SADEI","Engaging","Niesha Huffines","Melvin Marxen","Central","GTX Plus Basic","Dontechi",1096,2017-07-30,155,100,45,"Review stalled opportunity"
"22HV3N2W","Engaging","Niesha Huffines","Melvin Marxen","Central","GTX Plus Basic","Rangreen",1096,2017-08-01,153,100,45,"Review stalled opportunity"
"ATMWAQL5","Engaging","Niesha Huffines","Melvin Marxen","Central","GTX Plus Basic","Gogozoom",1096,2017-08-03,151,100,45,"Review stalled opportunity"
"49SUORYW","Engaging","Niesha Huffines","Melvin Marxen","Central","GTX Plus Basic","Betasoloin",1096,2017-08-04,150,100,45,"Review stalled opportunity"
"ACGLK2YE","Engaging","Moses Frase","Dustin Brinkmann","Central","GTX Plus Basic","Treequote",1096,2017-08-05,149,100,45,"Review stalled opportunity"
"OSG9KZGB","Engaging","Anna Snelling","Dustin Brinkmann","Central","GTX Plus Basic","Kan-code",1096,2017-08-07,147,100,45,"Review stalled opportunity"
"I6M40320","Engaging","Niesha Huffines","Melvin Marxen","Central","GTX Plus Basic","Betatech",1096,2017-08-07,147,100,45,"Review stalled opportunity"
"MUSSD9WD","Engaging","Darcel Schlecht","Melvin Marxen","Central","GTX Plus Basic","Goodsilron",1096,2017-08-09,145,100,45,"Review stalled opportunity"
"SU1NDYXR","Engaging","Boris Faz","Rocco Neubert","East","GTX Plus Basic","Stanredtax",1096,2017-08-16,138,100,45,"Review stalled opportunity"
"SY61BAXZ","Engaging","Cassey Cress","Rocco Neubert","East","GTX Plus Basic","Rantouch",1096,2017-08-17,137,100,45,"Review stalled opportunity"
"H7GXKD3O","Engaging","Maureen Marcano","Summer Sewald","West","GTX Plus Basic","Kan-code",1096,2017-08-19,135,100,45,"Review stalled opportunity"
"7P069DNF","Engaging","Kary Hendrixson","Summer Sewald","West","GTX Plus Basic","Labdrill",1096,2017-08-20,134,100,45,"Review stalled opportunity"
"1VFT3UCK","Engaging","Boris Faz","Rocco Neubert","East","GTX Plus Basic","Condax",1096,2017-08-21,133,100,45,"Review stalled opportunity"
"CN8X0DLA","Engaging","Daniell Hammack","Rocco Neubert","East","GTX Plus Basic","Stanredtax",1096,2017-08-24,130,100,45,"Review stalled opportunity"
"TWEVVI99","Engaging","Daniell Hammack","Rocco Neubert","East","GTX Plus Basic","Scottech",1096,2017-08-25,129,100,45,"Review stalled opportunity"
"WZ3FJA3V","Engaging","Zane Levy","Summer Sewald","West","GTX Plus Basic","Labdrill",1096,2017-08-25,129,100,45,"Review stalled opportunity"
"OO9U4C0Y","Engaging","Cassey Cress","Rocco Neubert","East","GTX Plus Basic","Y-corporation",1096,2017-08-27,127,100,45,"Review stalled opportunity"
"7868JVH9","Engaging","Cassey Cress","Rocco Neubert","East","GTX Plus Basic","Rantouch",1096,2017-08-29,125,100,45,"Review stalled opportunity"
"FH30JK3J","Engaging","Cassey Cress","Rocco Neubert","East","GTX Plus Basic","Ontomedia",1096,2017-09-06,117,100,45,"Review stalled opportunity"
"NJC4XMEN","Engaging","James Ascencio","Summer Sewald","West","GTX Plus Basic","Initech",1096,2017-09-09,114,100,45,"Review stalled opportunity"
"RKOQZJZR","Engaging","Zane Levy","Summer Sewald","West","GTX Plus Basic","J-Texon",1096,2017-09-11,112,100,45,"Review stalled opportunity"
"Y3AAS62P","Engaging","Vicki Laflamme","Celia Rouche","West","GTX Plus Basic","Zoomit",1096,2017-09-12,111,100,45,"Review stalled opportunity"
"61IKUAZI","Engaging","Rosalina Dieter","Celia Rouche","West","GTX Plus Basic","Dalttechnology",1096,2017-09-20,103,100,45,"Review stalled opportunity"
"GWOOPZE8","Engaging","Cassey Cress","Rocco Neubert","East","GTX Plus Basic","Cheers",1096,2017-10-01,92,100,45,"Review stalled opportunity"
"GXIVJQPG","Engaging","Daniell Hammack","Rocco Neubert","East","GTX Plus Basic","Xx-zobam",1096,2017-10-01,92,100,45,"Review stalled opportunity"
"W4XB23IP","Engaging","Boris Faz","Rocco Neubert","East","GTX Basic","Unknown",550,2017-11-09,53,60,45,"Complete CRM record"
"W5FH95XO","Engaging","Hayden Neloms","Celia Rouche","West","MG Special","Unknown",55,2017-10-30,63,60,45,"Complete CRM record"
"J962I0KG","Engaging","Cassey Cress","Rocco Neubert","East","GTX Plus Basic","Unknown",1096,2017-11-20,42,60,44,"Complete CRM record"
"O1SCOU11","Engaging","Elease Gluck","Celia Rouche","West","MG Special","Unknown",55,2017-10-31,62,60,44,"Complete CRM record"
"854QZNWK","Engaging","Violet Mclelland","Cara Losch","East","MG Special","Unknown",55,2017-11-01,61,60,44,"Complete CRM record"
"46UHJGY0","Engaging","Corliss Cosme","Cara Losch","East","MG Special","Unknown",55,2017-11-02,60,60,43,"Complete CRM record"
"4D0K5T7T","Engaging","Zane Levy","Summer Sewald","West","GTX Pro","Gogozoom",4821,2017-10-26,67,100,42,"Review stalled opportunity"
"IBB0VGUN","Engaging","Cassey Cress","Rocco Neubert","East","MG Special","Unknown",55,2017-11-05,57,60,42,"Complete CRM record"
"1BW8S7JD","Engaging","Violet Mclelland","Cara Losch","East","MG Special","Unknown",55,2017-11-06,56,60,42,"Complete CRM record"
"I5VHXAWW","Engaging","Boris Faz","Rocco Neubert","East","GTX Plus Pro","Bluth Company",5482,2017-11-06,56,100,41,"Confirm next step or close"
"RDHTQLNI","Engaging","Cassey Cress","Rocco Neubert","East","GTX Plus Pro","Unknown",5482,2017-12-21,11,60,41,"Complete CRM record"
"JVF7HZMV","Engaging","Zane Levy","Summer Sewald","West","GTX Plus Basic","Unknown",1096,2017-11-28,34,60,41,"Complete CRM record"
"0DRC1U9Q","Engaging","Maureen Marcano","Summer Sewald","West","GTX Basic","Green-Plus",550,2016-11-20,407,100,41,"Review stalled opportunity"
"M7I5O9YU","Engaging","Corliss Cosme","Cara Losch","East","GTX Basic","Cheers",550,2016-11-23,404,100,41,"Review stalled opportunity"
"RJYG004O","Engaging","Daniell Hammack","Rocco Neubert","East","GTX Basic","Domzoom",550,2016-12-16,381,100,41,"Review stalled opportunity"
"AI76U58A","Engaging","Maureen Marcano","Summer Sewald","West","GTX Basic","Treequote",550,2016-12-25,372,100,41,"Review stalled opportunity"
"EQCD7G7Q","Engaging","Rosalina Dieter","Celia Rouche","West","GTX Basic","Initech",550,2017-01-08,358,100,41,"Review stalled opportunity"
"0I6U3MQ6","Engaging","Violet Mclelland","Cara Losch","East","GTX Basic","Funholding",550,2017-01-12,354,100,41,"Review stalled opportunity"
"JIACLB24","Engaging","Vicki Laflamme","Celia Rouche","West","GTX Basic","Scottech",550,2017-01-14,352,100,41,"Review stalled opportunity"
"USVLKDF4","Engaging","Corliss Cosme","Cara Losch","East","GTX Basic","Dontechi",550,2017-02-04,331,100,41,"Review stalled opportunity"
"YM8DBAFV","Engaging","Cassey Cress","Rocco Neubert","East","GTX Basic","Sumace",550,2017-02-05,330,100,41,"Review stalled opportunity"
"S6645YWA","Engaging","Kami Bicknell","Summer Sewald","West","GTX Basic","Y-corporation",550,2017-02-07,328,100,41,"Review stalled opportunity"
"9A9E1KPG","Engaging","Elease Gluck","Celia Rouche","West","GTX Basic","Genco Pura Olive Oil Company",550,2017-02-08,327,100,41,"Review stalled opportunity"
"X3ZSQCH8","Engaging","Kami Bicknell","Summer Sewald","West","GTX Basic","Scotfind",550,2017-02-10,325,100,41,"Review stalled opportunity"
"VXMFL425","Engaging","James Ascencio","Summer Sewald","West","GTX Basic","Faxquote",550,2017-02-12,323,100,41,"Review stalled opportunity"
"BNY8MJ6L","Engaging","Kary Hendrixson","Summer Sewald","West","GTX Basic","Labdrill",550,2017-02-16,319,100,41,"Review stalled opportunity"
"WJQ8VD51","Engaging","Kami Bicknell","Summer Sewald","West","GTX Basic","Faxquote",550,2017-02-19,316,100,41,"Review stalled opportunity"
"B4SIVH1O","Engaging","Daniell Hammack","Rocco Neubert","East","GTX Basic","Fasehatice",550,2017-02-22,313,100,41,"Review stalled opportunity"
